name,label,settlement_id,ward_code,lga_code,children_under5_last_round,consent_to_follow_up
BAN-000975,"BAN-000975  (U. Lami, structure 98)",S00657,W007,LGA01,2,yes
BAN-000976,"BAN-000976  (M. Kabo, structure 233)",S00657,W007,LGA01,3,yes
BAN-000977,"BAN-000977  (K. Rabi, structure 195)",S00201,W002,LGA01,3,yes
BAN-000978,"BAN-000978  (K. Tanko, structure 160)",S02243,W035,LGA04,4,yes
BAN-000979,"BAN-000979  (A. Rabi, structure 133)",S02103,W033,LGA03,0,yes
BAN-000980,"BAN-000980  (R. Jibo, structure 61)",S02103,W033,LGA03,0,yes
BAN-000981,"BAN-000981  (U. Musa, structure 111)",S00947,W012,LGA02,4,yes
BAN-000982,"BAN-000982  (A. Haru, structure 259)",S01908,W029,LGA04,2,yes
BAN-000983,"BAN-000983  (R. Dogo, structure 63)",S01908,W029,LGA04,1,yes
BAN-000984,"BAN-000984  (R. Musa, structure 213)",S01908,W029,LGA04,1,yes
BAN-000985,"BAN-000985  (M. Musa, structure 241)",S00680,W008,LGA01,2,no
BAN-000986,"BAN-000986  (Z. Cham, structure 14)",S00680,W008,LGA01,3,yes
BAN-000987,"BAN-000987  (F. Oje, structure 241)",S00680,W008,LGA01,4,yes
BAN-000988,"BAN-000988  (M. Ede, structure 20)",S00680,W008,LGA01,3,yes
BAN-000989,"BAN-000989  (U. Jibo, structure 243)",S00418,W006,LGA01,3,yes
BAN-000990,"BAN-000990  (Z. Rabi, structure 122)",S00418,W006,LGA01,3,no
BAN-000991,"BAN-000991  (A. Dogo, structure 111)",S02509,W040,LGA04,4,yes
BAN-000992,"BAN-000992  (I. Wada, structure 205)",S02509,W040,LGA04,4,no
BAN-000993,"BAN-000993  (F. Rabi, structure 27)",S02509,W040,LGA04,4,no
BAN-000994,"BAN-000994  (H. Rabi, structure 129)",S02509,W040,LGA04,4,yes
BAN-000995,"BAN-000995  (U. Sule, structure 203)",S02509,W040,LGA04,1,yes
BAN-000996,"BAN-000996  (A. Musa, structure 6)",S02236,W035,LGA04,0,yes
BAN-000997,"BAN-000997  (Z. Sule, structure 50)",S02236,W035,LGA04,1,yes
BAN-000998,"BAN-000998  (Z. Tanko, structure 236)",S02236,W035,LGA04,3,no
BAN-000999,"BAN-000999  (Y. Funo, structure 188)",S01263,W016,LGA02,0,yes
BAN-001000,"BAN-001000  (U. Kabo, structure 162)",S01263,W016,LGA02,3,yes
BAN-001001,"BAN-001001  (U. Musa, structure 50)",S01263,W016,LGA02,3,yes
BAN-001002,"BAN-001002  (S. Sule, structure 115)",S01845,W029,LGA04,2,yes
BAN-001003,"BAN-001003  (K. Cham, structure 31)",S01845,W029,LGA04,0,yes
BAN-001004,"BAN-001004  (R. Zubi, structure 154)",S01845,W029,LGA04,3,yes
BAN-001005,"BAN-001005  (I. Oje, structure 73)",S01845,W029,LGA04,0,yes
BAN-001006,"BAN-001006  (Z. Sule, structure 137)",S00222,W003,LGA01,4,yes
BAN-001007,"BAN-001007  (F. Kabo, structure 51)",S00399,W005,LGA02,0,yes
BAN-001008,"BAN-001008  (F. Dogo, structure 150)",S00399,W005,LGA02,3,yes
BAN-001009,"BAN-001009  (Y. Isa, structure 124)",S02476,W040,LGA04,2,yes
BAN-001010,"BAN-001010  (B. Oje, structure 251)",S02476,W040,LGA04,0,yes
BAN-001011,"BAN-001011  (R. Lami, structure 6)",S02476,W040,LGA04,2,yes
BAN-001012,"BAN-001012  (I. Tanko, structure 229)",S01268,W016,LGA02,3,yes
BAN-001013,"BAN-001013  (Y. Ede, structure 91)",S01268,W016,LGA02,1,yes
BAN-001014,"BAN-001014  (S. Kabo, structure 192)",S02156,W033,LGA03,1,yes
BAN-001015,"BAN-001015  (B. Rabi, structure 160)",S01753,W026,LGA03,0,yes
BAN-001016,"BAN-001016  (M. Gani, structure 31)",S01753,W026,LGA03,0,yes
BAN-001017,"BAN-001017  (Y. Isa, structure 56)",S01753,W026,LGA03,0,yes
BAN-001018,"BAN-001018  (B. Lami, structure 55)",S02292,W036,LGA04,1,yes
BAN-001019,"BAN-001019  (H. Lami, structure 32)",S02292,W036,LGA04,3,yes
BAN-001020,"BAN-001020  (Z. Lami, structure 240)",S02336,W037,LGA03,3,yes
BAN-001021,"BAN-001021  (Z. Nura, structure 83)",S02336,W037,LGA03,3,yes
BAN-001022,"BAN-001022  (U. Oje, structure 190)",S02336,W037,LGA03,1,no
BAN-001023,"BAN-001023  (M. Cham, structure 228)",S02336,W037,LGA03,4,yes
BAN-001024,"BAN-001024  (K. Yaro, structure 12)",S01592,W023,LGA03,2,yes
BAN-001025,"BAN-001025  (R. Yaro, structure 239)",S00476,W006,LGA01,0,yes
BAN-001026,"BAN-001026  (B. Funo, structure 216)",S00476,W006,LGA01,0,yes
BAN-001027,"BAN-001027  (U. Wada, structure 161)",S00531,W006,LGA01,2,yes
BAN-001028,"BAN-001028  (F. Musa, structure 258)",S00531,W006,LGA01,3,yes
BAN-001029,"BAN-001029  (I. Sule, structure 4)",S01829,W028,LGA04,2,no
BAN-001030,"BAN-001030  (M. Isa, structure 116)",S01829,W028,LGA04,3,yes
BAN-001031,"BAN-001031  (I. Haru, structure 198)",S01829,W028,LGA04,0,yes
BAN-001032,"BAN-001032  (H. Bala, structure 63)",S01829,W028,LGA04,4,yes
BAN-001033,"BAN-001033  (Y. Haru, structure 141)",S01829,W028,LGA04,2,no
BAN-001034,"BAN-001034  (H. Zubi, structure 83)",S01829,W028,LGA04,3,no
BAN-001035,"BAN-001035  (H. Cham, structure 208)",S00522,W006,LGA01,1,yes
BAN-001036,"BAN-001036  (Z. Rabi, structure 119)",S01346,W018,LGA02,1,yes
BAN-001037,"BAN-001037  (M. Bala, structure 140)",S01346,W018,LGA02,4,yes
BAN-001038,"BAN-001038  (R. Lami, structure 202)",S00596,W007,LGA01,0,yes
BAN-001039,"BAN-001039  (Z. Ede, structure 7)",S00292,W003,LGA01,2,yes
BAN-001040,"BAN-001040  (A. Abu, structure 139)",S00292,W003,LGA01,0,yes
BAN-001041,"BAN-001041  (K. Funo, structure 71)",S00292,W003,LGA01,0,yes
BAN-001042,"BAN-001042  (F. Cham, structure 220)",S00292,W003,LGA01,0,yes
BAN-001043,"BAN-001043  (U. Bala, structure 231)",S00292,W003,LGA01,4,yes
BAN-001044,"BAN-001044  (R. Umar, structure 113)",S02362,W037,LGA03,3,yes
BAN-001045,"BAN-001045  (U. Sule, structure 85)",S02362,W037,LGA03,2,yes
BAN-001046,"BAN-001046  (K. Musa, structure 204)",S02362,W037,LGA03,4,yes
BAN-001047,"BAN-001047  (S. Abu, structure 49)",S02362,W037,LGA03,4,yes
BAN-001048,"BAN-001048  (F. Lami, structure 73)",S00289,W003,LGA01,3,yes
BAN-001049,"BAN-001049  (H. Kabo, structure 115)",S00289,W003,LGA01,1,yes
BAN-001050,"BAN-001050  (U. Cham, structure 125)",S00289,W003,LGA01,4,no
BAN-001051,"BAN-001051  (K. Rabi, structure 127)",S02349,W037,LGA03,0,yes
BAN-001052,"BAN-001052  (S. Wada, structure 99)",S02349,W037,LGA03,1,yes
BAN-001053,"BAN-001053  (Z. Cham, structure 8)",S02349,W037,LGA03,4,yes
BAN-001054,"BAN-001054  (H. Lami, structure 65)",S01504,W020,LGA01,0,yes
BAN-001055,"BAN-001055  (B. Pama, structure 111)",S01504,W020,LGA01,4,yes
BAN-001056,"BAN-001056  (S. Bala, structure 4)",S00360,W004,LGA02,0,yes
BAN-001057,"BAN-001057  (B. Cham, structure 233)",S00613,W007,LGA01,3,yes
BAN-001058,"BAN-001058  (A. Haru, structure 223)",S00543,W007,LGA01,2,yes
BAN-001059,"BAN-001059  (Y. Haru, structure 246)",S00543,W007,LGA01,4,yes
BAN-001060,"BAN-001060  (K. Sule, structure 172)",S00543,W007,LGA01,1,yes
BAN-001061,"BAN-001061  (R. Abu, structure 108)",S00915,W011,LGA02,1,yes
BAN-001062,"BAN-001062  (F. Wada, structure 132)",S00345,W004,LGA02,1,yes
BAN-001063,"BAN-001063  (B. Lami, structure 187)",S00345,W004,LGA02,1,yes
BAN-001064,"BAN-001064  (R. Bala, structure 71)",S02135,W033,LGA03,4,yes
BAN-001065,"BAN-001065  (F. Yaro, structure 136)",S02135,W033,LGA03,4,yes
BAN-001066,"BAN-001066  (Y. Nura, structure 245)",S02135,W033,LGA03,1,yes
BAN-001067,"BAN-001067  (Z. Haru, structure 147)",S02109,W033,LGA03,4,yes
BAN-001068,"BAN-001068  (F. Abu, structure 60)",S00456,W006,LGA01,1,yes
BAN-001069,"BAN-001069  (I. Tanko, structure 51)",S00456,W006,LGA01,1,yes
BAN-001070,"BAN-001070  (Y. Abu, structure 206)",S00456,W006,LGA01,0,yes
BAN-001071,"BAN-001071  (M. Funo, structure 66)",S00456,W006,LGA01,3,yes
BAN-001072,"BAN-001072  (Z. Cham, structure 150)",S00456,W006,LGA01,0,yes
BAN-001073,"BAN-001073  (S. Funo, structure 214)",S01170,W015,LGA01,1,yes
BAN-001074,"BAN-001074  (A. Nura, structure 248)",S01170,W015,LGA01,0,yes
BAN-001075,"BAN-001075  (B. Cham, structure 79)",S01170,W015,LGA01,0,yes
BAN-001076,"BAN-001076  (R. Sule, structure 230)",S01170,W015,LGA01,0,yes
BAN-001077,"BAN-001077  (B. Ede, structure 71)",S01170,W015,LGA01,2,yes
BAN-001078,"BAN-001078  (H. Jibo, structure 39)",S01430,W020,LGA01,3,yes
BAN-001079,"BAN-001079  (U. Jibo, structure 50)",S01430,W020,LGA01,3,yes
BAN-001080,"BAN-001080  (H. Ede, structure 202)",S01430,W020,LGA01,1,yes
BAN-001081,"BAN-001081  (M. Kabo, structure 57)",S01430,W020,LGA01,4,yes
BAN-001082,"BAN-001082  (B. Tanko, structure 251)",S02045,W031,LGA03,2,no
BAN-001083,"BAN-001083  (F. Lami, structure 116)",S02045,W031,LGA03,0,yes
BAN-001084,"BAN-001084  (U. Haru, structure 154)",S01841,W028,LGA04,2,yes
BAN-001085,"BAN-001085  (Y. Jibo, structure 201)",S01841,W028,LGA04,0,yes
BAN-001086,"BAN-001086  (Z. Rabi, structure 21)",S01841,W028,LGA04,2,yes
BAN-001087,"BAN-001087  (Z. Dogo, structure 200)",S01841,W028,LGA04,3,yes
BAN-001088,"BAN-001088  (U. Pama, structure 114)",S01841,W028,LGA04,2,yes
BAN-001089,"BAN-001089  (I. Jibo, structure 39)",S01841,W028,LGA04,3,yes
BAN-001090,"BAN-001090  (S. Isa, structure 218)",S01841,W028,LGA04,1,yes
BAN-001091,"BAN-001091  (A. Nura, structure 116)",S00753,W008,LGA01,4,no
BAN-001092,"BAN-001092  (Z. Bala, structure 92)",S01462,W020,LGA01,3,yes
BAN-001093,"BAN-001093  (K. Zubi, structure 155)",S01462,W020,LGA01,2,yes
BAN-001094,"BAN-001094  (U. Tanko, structure 107)",S01462,W020,LGA01,0,yes
BAN-001095,"BAN-001095  (U. Dogo, structure 164)",S00462,W006,LGA01,0,yes
BAN-001096,"BAN-001096  (B. Haru, structure 11)",S00462,W006,LGA01,1,yes
BAN-001097,"BAN-001097  (A. Bala, structure 155)",S00462,W006,LGA01,4,yes
BAN-001098,"BAN-001098  (M. Yaro, structure 162)",S01159,W015,LGA01,1,yes
BAN-001099,"BAN-001099  (K. Funo, structure 251)",S01045,W014,LGA01,3,yes
BAN-001100,"BAN-001100  (Y. Tanko, structure 225)",S01045,W014,LGA01,4,yes
BAN-001101,"BAN-001101  (F. Nura, structure 192)",S01045,W014,LGA01,2,yes
BAN-001102,"BAN-001102  (F. Lami, structure 85)",S02079,W032,LGA04,1,yes
BAN-001103,"BAN-001103  (Y. Lami, structure 232)",S02079,W032,LGA04,3,yes
BAN-001104,"BAN-001104  (H. Haru, structure 74)",S02079,W032,LGA04,3,yes
BAN-001105,"BAN-001105  (I. Gani, structure 99)",S02079,W032,LGA04,1,yes
BAN-001106,"BAN-001106  (I. Abu, structure 228)",S01910,W029,LGA04,0,no
BAN-001107,"BAN-001107  (S. Musa, structure 93)",S01910,W029,LGA04,3,yes
BAN-001108,"BAN-001108  (S. Lami, structure 128)",S01910,W029,LGA04,3,no
BAN-001109,"BAN-001109  (K. Dogo, structure 22)",S02342,W037,LGA03,1,yes
BAN-001110,"BAN-001110  (A. Umar, structure 60)",S02342,W037,LGA03,3,yes
BAN-001111,"BAN-001111  (A. Tanko, structure 98)",S02342,W037,LGA03,4,yes
BAN-001112,"BAN-001112  (H. Musa, structure 55)",S01310,W017,LGA03,4,yes
BAN-001113,"BAN-001113  (B. Umar, structure 9)",S01310,W017,LGA03,3,no
BAN-001114,"BAN-001114  (Z. Oje, structure 168)",S01310,W017,LGA03,2,yes
BAN-001115,"BAN-001115  (Z. Ede, structure 23)",S00461,W006,LGA01,0,yes
BAN-001116,"BAN-001116  (B. Zubi, structure 8)",S00461,W006,LGA01,3,yes
BAN-001117,"BAN-001117  (R. Yaro, structure 100)",S00461,W006,LGA01,2,yes
BAN-001118,"BAN-001118  (Z. Yaro, structure 142)",S00777,W008,LGA01,0,yes
BAN-001119,"BAN-001119  (H. Umar, structure 244)",S00777,W008,LGA01,1,yes
BAN-001120,"BAN-001120  (R. Cham, structure 107)",S00777,W008,LGA01,4,yes
BAN-001121,"BAN-001121  (I. Cham, structure 72)",S00777,W008,LGA01,3,yes
BAN-001122,"BAN-001122  (Y. Zubi, structure 18)",S01219,W015,LGA01,1,yes
BAN-001123,"BAN-001123  (F. Dogo, structure 242)",S01219,W015,LGA01,3,yes
BAN-001124,"BAN-001124  (S. Kabo, structure 37)",S01219,W015,LGA01,3,yes
BAN-001125,"BAN-001125  (Y. Dogo, structure 135)",S00604,W007,LGA01,4,yes
BAN-001126,"BAN-001126  (R. Ede, structure 99)",S00604,W007,LGA01,0,yes
BAN-001127,"BAN-001127  (H. Yaro, structure 74)",S00604,W007,LGA01,3,yes
BAN-001128,"BAN-001128  (I. Cham, structure 206)",S02422,W038,LGA03,4,yes
BAN-001129,"BAN-001129  (S. Funo, structure 116)",S01940,W030,LGA04,1,yes
BAN-001130,"BAN-001130  (F. Zubi, structure 191)",S02105,W033,LGA03,2,yes
BAN-001131,"BAN-001131  (F. Nura, structure 202)",S02105,W033,LGA03,0,yes
BAN-001132,"BAN-001132  (U. Wada, structure 187)",S02105,W033,LGA03,4,yes
BAN-001133,"BAN-001133  (A. Lami, structure 137)",S02105,W033,LGA03,4,yes
BAN-001134,"BAN-001134  (K. Cham, structure 137)",S00567,W007,LGA01,3,yes
BAN-001135,"BAN-001135  (I. Oje, structure 101)",S00567,W007,LGA01,1,yes
BAN-001136,"BAN-001136  (K. Lami, structure 119)",S01323,W018,LGA02,0,yes
BAN-001137,"BAN-001137  (S. Dogo, structure 205)",S01323,W018,LGA02,0,yes
BAN-001138,"BAN-001138  (K. Pama, structure 157)",S01323,W018,LGA02,1,no
BAN-001139,"BAN-001139  (F. Funo, structure 170)",S00994,W013,LGA02,1,yes
BAN-001140,"BAN-001140  (R. Isa, structure 226)",S00994,W013,LGA02,3,yes
BAN-001141,"BAN-001141  (H. Cham, structure 142)",S00830,W010,LGA02,0,yes
BAN-001142,"BAN-001142  (K. Nura, structure 80)",S00830,W010,LGA02,1,yes
BAN-001143,"BAN-001143  (A. Pama, structure 183)",S00830,W010,LGA02,4,yes
BAN-001144,"BAN-001144  (H. Jibo, structure 143)",S00830,W010,LGA02,1,yes
BAN-001145,"BAN-001145  (A. Jibo, structure 69)",S00960,W013,LGA02,0,yes
BAN-001146,"BAN-001146  (I. Kabo, structure 104)",S01839,W028,LGA04,4,yes
BAN-001147,"BAN-001147  (S. Yaro, structure 58)",S01839,W028,LGA04,0,yes
BAN-001148,"BAN-001148  (R. Rabi, structure 146)",S00823,W009,LGA02,0,yes
BAN-001149,"BAN-001149  (R. Nura, structure 2)",S01375,W019,LGA04,3,yes
BAN-001150,"BAN-001150  (B. Oje, structure 151)",S01375,W019,LGA04,0,yes
BAN-001151,"BAN-001151  (U. Nura, structure 237)",S01375,W019,LGA04,0,yes
BAN-001152,"BAN-001152  (M. Lami, structure 197)",S01375,W019,LGA04,4,yes
BAN-001153,"BAN-001153  (I. Abu, structure 43)",S00096,W001,LGA01,0,yes
BAN-001154,"BAN-001154  (U. Gani, structure 160)",S01215,W015,LGA01,3,yes
BAN-001155,"BAN-001155  (A. Oje, structure 88)",S01215,W015,LGA01,3,yes
BAN-001156,"BAN-001156  (R. Haru, structure 156)",S01215,W015,LGA01,2,yes
BAN-001157,"BAN-001157  (I. Abu, structure 223)",S01215,W015,LGA01,1,yes
BAN-001158,"BAN-001158  (R. Kabo, structure 71)",S01215,W015,LGA01,2,yes
BAN-001159,"BAN-001159  (Z. Zubi, structure 112)",S02018,W031,LGA03,4,yes
BAN-001160,"BAN-001160  (K. Yaro, structure 54)",S02018,W031,LGA03,0,yes
BAN-001161,"BAN-001161  (U. Haru, structure 101)",S02018,W031,LGA03,3,yes
BAN-001162,"BAN-001162  (R. Pama, structure 235)",S02018,W031,LGA03,0,yes
BAN-001163,"BAN-001163  (Y. Musa, structure 243)",S01469,W020,LGA01,1,yes
BAN-001164,"BAN-001164  (R. Wada, structure 17)",S01469,W020,LGA01,0,yes
BAN-001165,"BAN-001165  (U. Sule, structure 166)",S01364,W018,LGA02,0,yes
BAN-001166,"BAN-001166  (U. Cham, structure 61)",S01364,W018,LGA02,2,yes
BAN-001167,"BAN-001167  (I. Tanko, structure 181)",S01364,W018,LGA02,0,yes
BAN-001168,"BAN-001168  (Y. Ede, structure 81)",S01089,W014,LGA01,1,yes
BAN-001169,"BAN-001169  (F. Umar, structure 138)",S01488,W020,LGA01,4,yes
BAN-001170,"BAN-001170  (Y. Sule, structure 207)",S01488,W020,LGA01,3,yes
BAN-001171,"BAN-001171  (Y. Umar, structure 254)",S01488,W020,LGA01,1,yes
BAN-001172,"BAN-001172  (F. Sule, structure 164)",S01488,W020,LGA01,1,yes
BAN-001173,"BAN-001173  (M. Gani, structure 1)",S00359,W004,LGA02,2,yes
BAN-001174,"BAN-001174  (S. Rabi, structure 76)",S00359,W004,LGA02,1,yes
BAN-001175,"BAN-001175  (B. Haru, structure 219)",S00359,W004,LGA02,4,yes
BAN-001176,"BAN-001176  (K. Wada, structure 53)",S00606,W007,LGA01,0,yes
BAN-001177,"BAN-001177  (F. Jibo, structure 232)",S00606,W007,LGA01,4,yes
BAN-001178,"BAN-001178  (I. Funo, structure 67)",S00606,W007,LGA01,3,yes
BAN-001179,"BAN-001179  (B. Umar, structure 169)",S00606,W007,LGA01,3,yes
BAN-001180,"BAN-001180  (I. Tanko, structure 31)",S00092,W001,LGA01,3,yes
BAN-001181,"BAN-001181  (M. Lami, structure 247)",S00307,W003,LGA01,0,yes
BAN-001182,"BAN-001182  (A. Lami, structure 106)",S00307,W003,LGA01,4,yes
BAN-001183,"BAN-001183  (Y. Bala, structure 65)",S00307,W003,LGA01,4,yes
BAN-001184,"BAN-001184  (I. Jibo, structure 258)",S00307,W003,LGA01,1,yes
BAN-001185,"BAN-001185  (F. Bala, structure 140)",S01691,W025,LGA04,0,yes
BAN-001186,"BAN-001186  (H. Wada, structure 77)",S01820,W028,LGA04,2,yes
BAN-001187,"BAN-001187  (R. Nura, structure 39)",S01820,W028,LGA04,1,yes
BAN-001188,"BAN-001188  (H. Nura, structure 164)",S01820,W028,LGA04,0,yes
BAN-001189,"BAN-001189  (K. Tanko, structure 82)",S01820,W028,LGA04,1,yes
BAN-001190,"BAN-001190  (S. Dogo, structure 105)",S01820,W028,LGA04,1,yes
BAN-001191,"BAN-001191  (S. Cham, structure 137)",S02017,W031,LGA03,1,yes
BAN-001192,"BAN-001192  (Z. Tanko, structure 227)",S00946,W012,LGA02,1,no
BAN-001193,"BAN-001193  (A. Jibo, structure 55)",S00946,W012,LGA02,4,yes
BAN-001194,"BAN-001194  (U. Cham, structure 16)",S00946,W012,LGA02,4,yes
BAN-001195,"BAN-001195  (Z. Abu, structure 172)",S00946,W012,LGA02,1,yes
BAN-001196,"BAN-001196  (Z. Pama, structure 58)",S01234,W016,LGA02,0,no
BAN-001197,"BAN-001197  (F. Cham, structure 77)",S01234,W016,LGA02,3,yes
BAN-001198,"BAN-001198  (H. Dogo, structure 71)",S01234,W016,LGA02,0,yes
BAN-001199,"BAN-001199  (A. Gani, structure 197)",S01234,W016,LGA02,1,yes
BAN-001200,"BAN-001200  (K. Lami, structure 211)",S01080,W014,LGA01,0,yes
BAN-001201,"BAN-001201  (R. Oje, structure 180)",S01766,W027,LGA03,0,yes
BAN-001202,"BAN-001202  (Z. Musa, structure 89)",S01766,W027,LGA03,4,yes
BAN-001203,"BAN-001203  (B. Gani, structure 153)",S01897,W029,LGA04,3,yes
BAN-001204,"BAN-001204  (U. Kabo, structure 172)",S01296,W017,LGA03,3,yes
BAN-001205,"BAN-001205  (F. Wada, structure 173)",S01867,W029,LGA04,0,yes
BAN-001206,"BAN-001206  (S. Cham, structure 102)",S01867,W029,LGA04,4,yes
BAN-001207,"BAN-001207  (H. Umar, structure 211)",S01867,W029,LGA04,2,yes
BAN-001208,"BAN-001208  (B. Dogo, structure 6)",S00525,W006,LGA01,3,yes
BAN-001209,"BAN-001209  (S. Dogo, structure 18)",S00525,W006,LGA01,1,yes
BAN-001210,"BAN-001210  (U. Tanko, structure 58)",S00525,W006,LGA01,1,yes
BAN-001211,"BAN-001211  (H. Nura, structure 74)",S00525,W006,LGA01,2,yes
BAN-001212,"BAN-001212  (I. Oje, structure 84)",S00013,W001,LGA01,0,yes
BAN-001213,"BAN-001213  (I. Ede, structure 190)",S00013,W001,LGA01,3,yes
BAN-001214,"BAN-001214  (R. Tanko, structure 64)",S00464,W006,LGA01,4,yes
BAN-001215,"BAN-001215  (A. Ede, structure 29)",S00464,W006,LGA01,2,yes
BAN-001216,"BAN-001216  (R. Umar, structure 115)",S00464,W006,LGA01,3,yes
BAN-001217,"BAN-001217  (I. Gani, structure 23)",S00464,W006,LGA01,4,yes
BAN-001218,"BAN-001218  (I. Isa, structure 150)",S00464,W006,LGA01,1,yes
BAN-001219,"BAN-001219  (U. Pama, structure 136)",S00464,W006,LGA01,3,yes
BAN-001220,"BAN-001220  (R. Oje, structure 162)",S01760,W027,LGA03,0,no
BAN-001221,"BAN-001221  (H. Bala, structure 2)",S01760,W027,LGA03,3,yes
BAN-001222,"BAN-001222  (R. Rabi, structure 185)",S01760,W027,LGA03,4,no
BAN-001223,"BAN-001223  (Z. Kabo, structure 246)",S00321,W003,LGA01,4,yes
BAN-001224,"BAN-001224  (H. Haru, structure 192)",S00321,W003,LGA01,0,yes
BAN-001225,"BAN-001225  (Z. Bala, structure 233)",S00321,W003,LGA01,2,yes
BAN-001226,"BAN-001226  (Z. Sule, structure 92)",S01388,W019,LGA04,3,yes
BAN-001227,"BAN-001227  (R. Ede, structure 66)",S01388,W019,LGA04,1,yes
BAN-001228,"BAN-001228  (F. Oje, structure 257)",S01388,W019,LGA04,2,yes
BAN-001229,"BAN-001229  (K. Nura, structure 122)",S00131,W002,LGA01,4,yes
BAN-001230,"BAN-001230  (Z. Zubi, structure 23)",S00131,W002,LGA01,0,yes
BAN-001231,"BAN-001231  (A. Yaro, structure 251)",S00079,W001,LGA01,1,yes
BAN-001232,"BAN-001232  (Y. Oje, structure 10)",S01341,W018,LGA02,2,yes
BAN-001233,"BAN-001233  (A. Gani, structure 69)",S01341,W018,LGA02,0,yes
BAN-001234,"BAN-001234  (M. Zubi, structure 41)",S02347,W037,LGA03,3,yes
BAN-001235,"BAN-001235  (U. Sule, structure 10)",S02347,W037,LGA03,2,no
BAN-001236,"BAN-001236  (K. Sule, structure 172)",S01052,W014,LGA01,0,yes
BAN-001237,"BAN-001237  (A. Nura, structure 104)",S01052,W014,LGA01,0,yes
BAN-001238,"BAN-001238  (M. Funo, structure 43)",S00699,W008,LGA01,1,yes
BAN-001239,"BAN-001239  (R. Tanko, structure 219)",S00699,W008,LGA01,0,yes
BAN-001240,"BAN-001240  (H. Abu, structure 206)",S01774,W027,LGA03,0,no
BAN-001241,"BAN-001241  (U. Sule, structure 48)",S01774,W027,LGA03,3,yes
BAN-001242,"BAN-001242  (Z. Dogo, structure 211)",S01774,W027,LGA03,4,yes
BAN-001243,"BAN-001243  (F. Abu, structure 164)",S01774,W027,LGA03,4,yes
BAN-001244,"BAN-001244  (F. Funo, structure 42)",S01587,W022,LGA03,4,no
BAN-001245,"BAN-001245  (F. Umar, structure 187)",S00431,W006,LGA01,2,yes
BAN-001246,"BAN-001246  (F. Haru, structure 236)",S00431,W006,LGA01,4,yes
BAN-001247,"BAN-001247  (S. Nura, structure 58)",S01987,W030,LGA04,4,yes
BAN-001248,"BAN-001248  (U. Musa, structure 101)",S01987,W030,LGA04,0,yes
BAN-001249,"BAN-001249  (K. Lami, structure 214)",S00152,W002,LGA01,0,no
BAN-001250,"BAN-001250  (M. Kabo, structure 48)",S00152,W002,LGA01,3,yes
BAN-001251,"BAN-001251  (Z. Bala, structure 65)",S02011,W031,LGA03,3,yes
BAN-001252,"BAN-001252  (A. Gani, structure 38)",S00481,W006,LGA01,4,yes
BAN-001253,"BAN-001253  (B. Nura, structure 203)",S01775,W027,LGA03,3,yes
BAN-001254,"BAN-001254  (K. Kabo, structure 225)",S01775,W027,LGA03,1,yes
BAN-001255,"BAN-001255  (K. Lami, structure 189)",S01775,W027,LGA03,4,yes
BAN-001256,"BAN-001256  (M. Yaro, structure 126)",S01775,W027,LGA03,0,yes
BAN-001257,"BAN-001257  (S. Pama, structure 2)",S00175,W002,LGA01,4,yes
BAN-001258,"BAN-001258  (I. Dogo, structure 64)",S00175,W002,LGA01,0,yes
BAN-001259,"BAN-001259  (F. Haru, structure 15)",S00175,W002,LGA01,1,yes
BAN-001260,"BAN-001260  (F. Umar, structure 149)",S01911,W029,LGA04,0,yes
BAN-001261,"BAN-001261  (S. Zubi, structure 105)",S01911,W029,LGA04,2,yes
BAN-001262,"BAN-001262  (K. Umar, structure 211)",S01911,W029,LGA04,4,no
BAN-001263,"BAN-001263  (A. Umar, structure 165)",S01980,W030,LGA04,0,yes
BAN-001264,"BAN-001264  (S. Funo, structure 247)",S01656,W024,LGA04,4,yes
BAN-001265,"BAN-001265  (U. Rabi, structure 251)",S01656,W024,LGA04,2,yes
BAN-001266,"BAN-001266  (Z. Dogo, structure 97)",S01966,W030,LGA04,3,yes
BAN-001267,"BAN-001267  (B. Cham, structure 107)",S01966,W030,LGA04,2,yes
BAN-001268,"BAN-001268  (A. Abu, structure 84)",S01966,W030,LGA04,2,yes
BAN-001269,"BAN-001269  (H. Ede, structure 101)",S01966,W030,LGA04,0,yes
BAN-001270,"BAN-001270  (H. Isa, structure 149)",S01966,W030,LGA04,4,yes
BAN-001271,"BAN-001271  (Z. Wada, structure 204)",S01966,W030,LGA04,4,yes
BAN-001272,"BAN-001272  (Y. Dogo, structure 214)",S01702,W025,LGA04,4,yes
BAN-001273,"BAN-001273  (H. Lami, structure 176)",S00272,W003,LGA01,2,yes
BAN-001274,"BAN-001274  (F. Haru, structure 180)",S00272,W003,LGA01,4,yes
BAN-001275,"BAN-001275  (F. Lami, structure 199)",S00272,W003,LGA01,3,yes
BAN-001276,"BAN-001276  (U. Kabo, structure 248)",S00272,W003,LGA01,3,yes
BAN-001277,"BAN-001277  (I. Abu, structure 149)",S02116,W033,LGA03,2,yes
BAN-001278,"BAN-001278  (F. Gani, structure 32)",S02116,W033,LGA03,4,yes
BAN-001279,"BAN-001279  (I. Musa, structure 226)",S00940,W012,LGA02,3,yes
BAN-001280,"BAN-001280  (A. Kabo, structure 16)",S00765,W008,LGA01,3,yes
BAN-001281,"BAN-001281  (S. Nura, structure 195)",S00765,W008,LGA01,3,yes
